install_condition: 1 = trenched; 2 = bored; 3 = attached,,,
ch_index,install_condition,easting,northing
7682,1,617215,4281776
7683,1,617213,4281776
7684,1,617211,4281776
7685,1,617209,4281776
7686,1,617207,4281776
7687,1,617205,4281776
7688,1,617203,4281776
7689,1,617201,4281775
7690,1,617199,4281775
7691,1,617197,4281775
7692,1,617195,4281775
7693,1,617193,4281775
7694,1,617191,4281775
7695,1,617189,4281775
7696,1,617187,4281775
7697,1,617185,4281775
7698,1,617183,4281775
7699,1,617181,4281775
7700,1,617179,4281775
7701,1,617177,4281775
7702,1,617175,4281775
7703,1,617173,4281775
7704,1,617171,4281775
7705,1,617169,4281775
7706,1,617167,4281775
7707,1,617165,4281775
7708,1,617163,4281775
7709,1,617161,4281775
7710,1,617159,4281775
7711,1,617157,4281775
7712,1,617155,4281775
7713,1,617153,4281775
7714,1,617151,4281775
7715,1,617149,4281775
7716,1,617147,4281775
7717,1,617145,4281775
7718,1,617143,4281775
7719,1,617141,4281775
7720,1,617139,4281775
7721,1,617137,4281775
7722,1,617135,4281775
7723,1,617133,4281775
7724,1,617131,4281775
7725,1,617129,4281775
7726,1,617127,4281775
7727,1,617125,4281775
7728,1,617123,4281775
7729,1,617121,4281775
7730,1,617119,4281775
7731,1,617117,4281775
7732,1,617115,4281775
7733,1,617113,4281775
7734,1,617111,4281775
7735,1,617109,4281775
7736,1,617107,4281775
7737,1,617105,4281775
7738,1,617103,4281775
7739,1,617101,4281775
7740,1,617099,4281775
7741,1,617097,4281775
7742,1,617095,4281775
7743,1,617093,4281775
7744,1,617091,4281775
7745,1,617089,4281775
7746,1,617087,4281775
7747,1,617085,4281775
7748,1,617083,4281775
7749,1,617081,4281775
7750,1,617079,4281775
7751,1,617077,4281775
7752,1,617075,4281775
7753,1,617073,4281775
7754,1,617071,4281775
7755,1,617069,4281775
7756,1,617067,4281775
7757,1,617065,4281775
7758,1,617063,4281775
7759,1,617061,4281775
7760,1,617059,4281775
7761,1,617057,4281775
7762,1,617055,4281775
7763,1,617053,4281775
7764,1,617051,4281775
7765,1,617049,4281775
7766,1,617047,4281775
7767,1,617045,4281775
7768,1,617043,4281775
7769,1,617041,4281775
7770,1,617039,4281775
7771,1,617037,4281774
7772,1,617035,4281774
7773,1,617033,4281774
7774,1,617031,4281774
7775,1,617029,4281774
7776,1,617027,4281774
7777,1,617025,4281774
7778,1,617023,4281774
7779,1,617021,4281774
7780,1,617019,4281774
7781,1,617017,4281774
7782,1,617015,4281774
7783,1,617013,4281774
7784,1,617011,4281774
7785,1,617009,4281774
7786,1,617007,4281774
7787,1,617005,4281774
7788,1,617003,4281774
7789,1,617001,4281774
7790,1,616999,4281774
7791,1,616997,4281774
7792,1,616995,4281774
7793,1,616993,4281774
7794,1,616991,4281774
7795,1,616989,4281774
7796,1,616987,4281774
7797,1,616985,4281774
7798,1,616983,4281774
7799,1,616981,4281774
7800,1,616979,4281774
7801,1,616977,4281774
7802,1,616975,4281774
7803,1,616973,4281774
7804,1,616971,4281774
7805,1,616969,4281774
7806,1,616967,4281774
7807,1,616965,4281774
7808,1,616963,4281774
7809,1,616961,4281774
7810,1,616959,4281774
7811,1,616957,4281774
7812,1,616955,4281774
7813,1,616953,4281774
7814,1,616951,4281774
7815,1,616949,4281773
7816,1,616947,4281773
7817,1,616945,4281773
7818,1,616943,4281773
7819,1,616941,4281773
7820,1,616939,4281773
7821,1,616937,4281773
7822,1,616935,4281773
7823,1,616933,4281773
7824,1,616931,4281772
7825,1,616929,4281772
7826,1,616927,4281772
7827,1,616925,4281772
7828,1,616923,4281772
7829,1,616921,4281772
7830,1,616919,4281772
7831,1,616917,4281772
7832,1,616915,4281771
7833,1,616913,4281771
7834,1,616912,4281771
7835,1,616910,4281771
7836,1,616908,4281771
7837,1,616906,4281771
7838,1,616904,4281771
7839,1,616902,4281771
7840,1,616900,4281771
7841,1,616898,4281770
7842,1,616896,4281770
7843,1,616894,4281770
7844,1,616892,4281770
7845,1,616890,4281770
7846,1,616888,4281770
7847,1,616886,4281770
7848,1,616884,4281770
7849,1,616882,4281770
7850,1,616880,4281770
7851,1,616878,4281770
7852,1,616876,4281770
7853,1,616874,4281770
7854,1,616872,4281770
7855,1,616870,4281770
7856,1,616868,4281770
7857,1,616866,4281770
7858,1,616864,4281770
7859,1,616862,4281770
7860,1,616860,4281770
7861,1,616858,4281770
7862,1,616856,4281770
7863,1,616854,4281770
7864,1,616852,4281770
7865,1,616850,4281770
7866,1,616848,4281770
7867,1,616846,4281770
7868,1,616844,4281770
7869,1,616842,4281770
7870,1,616840,4281770
7871,1,616838,4281769
7872,1,616836,4281769
7873,1,616834,4281769
7874,1,616832,4281769
7875,1,616830,4281769
7876,1,616828,4281769
7877,1,616826,4281769
7878,1,616824,4281769
7879,1,616822,4281769
7880,1,616820,4281769
7881,1,616818,4281769
7882,1,616816,4281769
7883,1,616814,4281769
7884,1,616812,4281769
7885,1,616810,4281769
7886,1,616808,4281769
7887,1,616806,4281769
7888,1,616804,4281769
7889,1,616802,4281769
7890,1,616800,4281769
7891,1,616798,4281769
7892,1,616796,4281769
7893,1,616794,4281769
7894,1,616792,4281769
7895,1,616790,4281769
7896,1,616788,4281769
7897,1,616786,4281769
7898,1,616784,4281769
7899,1,616782,4281769
7900,1,616780,4281769
7901,1,616778,4281769
7902,1,616776,4281769
7903,1,616774,4281769
7904,1,616772,4281769
7905,1,616770,4281769
7906,1,616768,4281769
7907,1,616766,4281769
7908,1,616764,4281769
7909,1,616762,4281769
7910,1,616760,4281769
7911,1,616758,4281769
7912,1,616756,4281769
7913,1,616754,4281769
7914,1,616752,4281769
7915,1,616750,4281769
7916,1,616748,4281769
7917,1,616746,4281769
7918,1,616744,4281769
7919,1,616742,4281769
7920,1,616740,4281769
7921,1,616738,4281769
7922,1,616736,4281769
7923,1,616734,4281768
7924,1,616732,4281768
7925,1,616730,4281768
7926,1,616728,4281768
7927,1,616726,4281768
7928,1,616724,4281768
7929,1,616722,4281768
7930,1,616720,4281768
7931,1,616718,4281768
7932,1,616716,4281768
7933,1,616714,4281768
7934,1,616712,4281768
7935,1,616710,4281768
7936,1,616708,4281768
7937,1,616706,4281768
7938,1,616704,4281768
7939,1,616702,4281768
7940,1,616700,4281768
7941,1,616698,4281768
7942,1,616696,4281768
7943,1,616694,4281768
7944,1,616692,4281768
7945,1,616690,4281768
7946,1,616688,4281768
7947,1,616686,4281768
7948,1,616684,4281768
7949,1,616682,4281768
7950,1,616680,4281768
7951,1,616678,4281768
7952,1,616676,4281768
7953,1,616674,4281768
7954,1,616672,4281768
7955,1,616670,4281768
7956,1,616668,4281768
7957,1,616666,4281768
7958,1,616664,4281768
7959,1,616662,4281768
7960,1,616660,4281768
7961,1,616658,4281768
7962,1,616656,4281768
7963,1,616654,4281768
7964,1,616652,4281768
7965,1,616650,4281768
7966,1,616648,4281768
7967,1,616646,4281768
7968,1,616644,4281768
7969,1,616642,4281768
7970,1,616640,4281768
7971,1,616638,4281768
7972,1,616636,4281768
7973,1,616634,4281768
7974,1,616632,4281768
7975,1,616630,4281768
7976,1,616628,4281767
7977,1,616626,4281767
7978,1,616624,4281767
7979,1,616622,4281767
7980,1,616620,4281767
7981,1,616618,4281767
7982,1,616616,4281767
7983,1,616614,4281767
7984,1,616612,4281767
7985,1,616610,4281767
7986,1,616608,4281767
7987,1,616606,4281767
7988,1,616604,4281767
7989,1,616602,4281767
7990,1,616600,4281767
7991,1,616598,4281767
7992,1,616596,4281767
7993,1,616594,4281767
7994,1,616592,4281767
7995,1,616590,4281767
7996,1,616588,4281767
7997,1,616586,4281767
7998,1,616584,4281767
7999,1,616582,4281767
8000,1,616580,4281767
8001,1,616578,4281767
8002,1,616576,4281767
8003,1,616574,4281767
8004,1,616572,4281767
8005,1,616570,4281767
8006,1,616568,4281767
8007,1,616566,4281767
8008,1,616564,4281767
8009,1,616562,4281767
8010,1,616560,4281767
8011,1,616558,4281767
8012,1,616556,4281767
8013,1,616554,4281767
8014,1,616552,4281767
8015,1,616550,4281767
8016,1,616548,4281767
8017,1,616546,4281767
8018,1,616544,4281767
8019,1,616542,4281767
8020,1,616540,4281767
8021,1,616538,4281767
8022,1,616536,4281767
8023,1,616534,4281767
8024,1,616532,4281767
8025,1,616530,4281767
8026,1,616528,4281767
8027,1,616526,4281767
8028,1,616524,4281767
8029,1,616522,4281767
8030,1,616520,4281767
8031,1,616518,4281767
8032,1,616516,4281767
8033,1,616514,4281767
8034,1,616512,4281767
8035,1,616510,4281767
8036,1,616508,4281767
8037,1,616506,4281767
8038,1,616504,4281767
8039,1,616502,4281767
8040,1,616500,4281767
8041,1,616498,4281767
8042,1,616496,4281766
8043,1,616494,4281766
8044,1,616492,4281766
8045,1,616490,4281766
8046,1,616488,4281766
8047,1,616486,4281766
8048,1,616484,4281766
8049,1,616482,4281766
8050,1,616480,4281766
8051,1,616478,4281766
8052,1,616476,4281766
8053,1,616474,4281766
8054,1,616472,4281766
8055,1,616470,4281766
8056,1,616468,4281766
8057,1,616466,4281766
8058,1,616464,4281766
8059,1,616462,4281766
8060,1,616460,4281766
8061,1,616458,4281766
8062,1,616456,4281766
8063,1,616454,4281766
8064,1,616452,4281766
8065,1,616450,4281766
8066,1,616448,4281766
8067,1,616446,4281766
8068,1,616444,4281766
8069,1,616442,4281766
8070,1,616440,4281766
8071,1,616438,4281766
8072,1,616436,4281766
8073,1,616434,4281766
8074,1,616432,4281766
8075,1,616430,4281766
8076,1,616428,4281766
8077,1,616426,4281766
8078,1,616424,4281766
8079,1,616422,4281766
8080,1,616420,4281766
8081,1,616418,4281766
8082,1,616416,4281766
8083,1,616414,4281766
8084,1,616412,4281766
8085,1,616410,4281766
8086,1,616408,4281766
8087,1,616406,4281766
8088,1,616404,4281766
8089,1,616402,4281766
8090,1,616400,4281766
8091,1,616398,4281766
8092,1,616396,4281766
8093,1,616394,4281766
8094,1,616392,4281766
8095,1,616390,4281766
8096,1,616388,4281766
8097,1,616386,4281766
8098,1,616384,4281766
8099,1,616382,4281766
8100,1,616380,4281766
8101,1,616378,4281766
8102,1,616376,4281766
8103,1,616374,4281766
8104,1,616372,4281766
8105,1,616370,4281766
8106,1,616368,4281766
8107,1,616366,4281766
8108,1,616364,4281766
8109,1,616362,4281766
8110,1,616360,4281766
8111,1,616358,4281766
8112,1,616356,4281766
8113,1,616354,4281766
8114,1,616352,4281766
8115,1,616350,4281766
8116,1,616348,4281766
8117,1,616346,4281766
8118,1,616344,4281766
8119,1,616342,4281766
8120,1,616340,4281766
8121,1,616338,4281766
8122,1,616336,4281766
8123,1,616334,4281765
8124,1,616332,4281765
8125,1,616330,4281765
8126,1,616328,4281765
8127,1,616326,4281765
8128,1,616324,4281765
8129,1,616322,4281765
8130,1,616320,4281765
8131,1,616318,4281765
8132,1,616316,4281765
8133,1,616314,4281765
8134,1,616312,4281765
8135,1,616310,4281765
8136,1,616308,4281765
8137,1,616306,4281765
8138,1,616304,4281765
8139,1,616302,4281765
8140,1,616300,4281765
8141,1,616298,4281765
8142,1,616296,4281765
8143,1,616294,4281765
8144,1,616292,4281765
8145,1,616290,4281765
8146,1,616288,4281765
8147,1,616286,4281765
8148,1,616284,4281765
8149,1,616282,4281765
8150,1,616280,4281765
8151,1,616278,4281765
8152,1,616276,4281765
8153,1,616274,4281765
8154,1,616272,4281765
8155,1,616270,4281765
8156,1,616268,4281765
8157,1,616266,4281765
8158,1,616264,4281765
8159,1,616262,4281765
8160,1,616260,4281765
8161,1,616258,4281765
8162,1,616256,4281765
8163,1,616254,4281765
8164,1,616252,4281765
8165,1,616250,4281765
8166,1,616248,4281765
8167,1,616246,4281765
8168,1,616244,4281765
8169,1,616242,4281765
8170,1,616240,4281765
8171,1,616238,4281765
8172,1,616236,4281765
8173,1,616234,4281765
8174,1,616232,4281765
8175,1,616230,4281765
8176,1,616228,4281765
8177,1,616226,4281765
8178,1,616224,4281765
8179,1,616222,4281765
8180,1,616220,4281765
8181,1,616218,4281765
8182,1,616216,4281765
8183,1,616214,4281765
8184,1,616212,4281765
8185,1,616210,4281765
8186,1,616208,4281765
8187,1,616206,4281765
8188,1,616204,4281765
8189,1,616202,4281765
8190,1,616200,4281765
8191,1,616198,4281765
8192,1,616196,4281765
8193,1,616194,4281765
8194,1,616192,4281765
8195,1,616190,4281765
8196,1,616188,4281765
8197,1,616186,4281765
8198,1,616184,4281765
8199,1,616182,4281765
8200,1,616180,4281765
8201,1,616178,4281765
8202,1,616176,4281765
8203,1,616174,4281765
8204,1,616172,4281764
8205,1,616170,4281764
8206,1,616168,4281764
8207,1,616166,4281764
8208,1,616164,4281764
8209,1,616162,4281764
8210,1,616160,4281764
8211,1,616158,4281764
8212,1,616156,4281764
8213,1,616154,4281764
8214,1,616152,4281764
8215,1,616150,4281764
8216,1,616148,4281764
8217,1,616146,4281764
8218,1,616144,4281764
8219,1,616142,4281764
8220,1,616140,4281764
8221,1,616138,4281764
8222,1,616136,4281764
8223,1,616134,4281764
8224,1,616132,4281764
8225,1,616130,4281764
8226,1,616128,4281764
8227,1,616126,4281764
8228,1,616124,4281764
8229,1,616122,4281764
8230,1,616120,4281764
8231,1,616118,4281764
8232,1,616116,4281764
8233,1,616114,4281764
8234,1,616112,4281764
8235,1,616110,4281764
8236,1,616108,4281764
8237,1,616106,4281764
8238,1,616104,4281764
8239,1,616102,4281764
8240,1,616100,4281764
8241,1,616098,4281764
8242,1,616096,4281764
8243,1,616094,4281764
8244,1,616092,4281764
8245,1,616090,4281764
8246,1,616088,4281764
8247,1,616086,4281764
8248,1,616084,4281764
8249,1,616082,4281764
8250,1,616080,4281764
8251,1,616078,4281764
8252,1,616076,4281764
8253,1,616074,4281764
8254,1,616072,4281764
8255,1,616070,4281764
8256,1,616068,4281764
8257,1,616066,4281764
8258,1,616064,4281764
8259,1,616062,4281764
8260,1,616060,4281764
8261,1,616058,4281764
8262,1,616056,4281764
8263,1,616054,4281764
8264,1,616052,4281764
8265,1,616050,4281764
8266,1,616048,4281764
8267,1,616046,4281764
8268,1,616044,4281764
8269,1,616042,4281764
8270,1,616040,4281764
8271,1,616038,4281764
8272,1,616036,4281764
8273,1,616034,4281764
8274,1,616032,4281764
8275,1,616030,4281764
8276,1,616028,4281764
8277,1,616026,4281764
8278,1,616024,4281764
8279,1,616022,4281764
8280,1,616020,4281764
8281,1,616018,4281764
8282,1,616016,4281764
8283,1,616014,4281764
8284,1,616012,4281763
8285,1,616010,4281763
8286,1,616008,4281763
8287,1,616006,4281763
8288,1,616004,4281763
8289,1,616002,4281763
8290,1,616000,4281763
8291,1,615998,4281763
8292,1,615996,4281763
8293,1,615994,4281763
8294,1,615992,4281763
8295,1,615990,4281763
8296,1,615988,4281763
8297,1,615986,4281763
8298,1,615984,4281763
8299,1,615982,4281763
8300,1,615980,4281763
8301,1,615978,4281763
8302,1,615976,4281763
8303,1,615974,4281763
8304,1,615972,4281763
8305,1,615970,4281763
8306,1,615968,4281763
8307,1,615966,4281763
8308,1,615964,4281763
8309,1,615962,4281763
8310,1,615960,4281763
8311,1,615958,4281763
8312,1,615956,4281763
8313,1,615954,4281763
8314,1,615952,4281763
8315,1,615950,4281763
8316,1,615948,4281763
8317,1,615946,4281763
8318,1,615944,4281763
8319,1,615942,4281763
8320,1,615940,4281763
8321,1,615938,4281763
8322,1,615936,4281763
8323,1,615934,4281763
8324,1,615932,4281763
8325,1,615930,4281763
8326,1,615928,4281763
8327,1,615926,4281763
8328,1,615924,4281763
8329,1,615922,4281763
8330,1,615920,4281763
8331,1,615918,4281763
8332,1,615916,4281763
8333,1,615914,4281763
8334,1,615912,4281763
8335,1,615910,4281763
8336,1,615908,4281763
8337,1,615906,4281763
8338,1,615904,4281763
8339,1,615902,4281763
8340,1,615900,4281763
8341,1,615898,4281763
8342,1,615896,4281763
8343,1,615894,4281763
8344,1,615892,4281763
8345,1,615890,4281763
8346,1,615888,4281763
8347,1,615886,4281763
8348,1,615884,4281763
8349,1,615882,4281763
8350,1,615880,4281763
8351,1,615878,4281763
8352,1,615876,4281763
8353,1,615874,4281763
8354,1,615872,4281763
8355,1,615870,4281763
8356,1,615868,4281763
8357,1,615866,4281763
8358,1,615864,4281763
8359,1,615862,4281763
8360,1,615860,4281763
8361,1,615858,4281763
8362,1,615856,4281763
8363,1,615854,4281763
8364,1,615852,4281763
8365,1,615850,4281762
8366,1,615848,4281762
8367,1,615846,4281762
8368,1,615844,4281762
8369,1,615842,4281762
8370,1,615840,4281762
8371,1,615838,4281762
8372,1,615836,4281762
8373,1,615834,4281762
8374,1,615832,4281762
8375,1,615830,4281762
8376,1,615828,4281762
8377,1,615826,4281762
8378,1,615824,4281762
8379,1,615822,4281762
8380,1,615820,4281762
8381,1,615818,4281762
8382,1,615816,4281762
8383,1,615814,4281762
8384,1,615812,4281762
8385,1,615810,4281762
8386,1,615808,4281762
8387,1,615806,4281762
8388,2,615804,4281762
8389,2,615802,4281762
8390,2,615800,4281762
8391,2,615798,4281762
8392,2,615796,4281762
8393,2,615794,4281762
8394,2,615792,4281762
8395,2,615790,4281762
8396,2,615788,4281762
8397,2,615786,4281762
8398,2,615784,4281762
8399,2,615782,4281762
8400,2,615780,4281762
8401,2,615778,4281762
8402,2,615776,4281762
8403,2,615774,4281762
8404,2,615772,4281762
8405,2,615770,4281762
8406,2,615768,4281761
8407,2,615766,4281760
8408,2,615764,4281759
8409,2,615762,4281758
8410,2,615761,4281758
8411,2,615759,4281757
8412,2,615757,4281756
8413,2,615755,4281755
8414,2,615753,4281754
8415,2,615752,4281753
8416,2,615750,4281752
8417,2,615748,4281751
8418,2,615746,4281751
8419,2,615744,4281751
8420,2,615742,4281751
8421,2,615740,4281751
8422,2,615738,4281751
8423,2,615736,4281751
8424,2,615734,4281751
8425,2,615732,4281751
8426,2,615730,4281751
8427,2,615728,4281751
8428,2,615726,4281750
8429,2,615724,4281750
8430,2,615722,4281750
8431,2,615720,4281750
8432,2,615718,4281750
8433,2,615716,4281750
8434,2,615714,4281750
8435,2,615712,4281750
8436,2,615710,4281750
8437,2,615708,4281750
8438,2,615706,4281750
8439,2,615704,4281750
8440,2,615702,4281750
8441,2,615700,4281750
8442,2,615698,4281750
8443,2,615696,4281750
8444,2,615694,4281750
8445,2,615692,4281750
8446,2,615690,4281750
8447,2,615688,4281749
8448,2,615686,4281749
8449,2,615684,4281749
8450,2,615682,4281749
8451,2,615680,4281749
8452,2,615678,4281749
8453,2,615676,4281749
8454,2,615674,4281749
8455,2,615672,4281749
8456,2,615670,4281749
8457,2,615668,4281749
8458,2,615666,4281749
8459,2,615664,4281749
8460,2,615662,4281749
8461,2,615660,4281749
8462,2,615658,4281749
8463,2,615656,4281749
8464,2,615654,4281749
8465,2,615652,4281749
8466,2,615650,4281749
8467,2,615648,4281748
8468,2,615646,4281748
8469,2,615644,4281748
8470,2,615642,4281748
8471,2,615640,4281748
8472,2,615638,4281748
8473,2,615636,4281748
8474,2,615634,4281748
8475,2,615632,4281748
8476,2,615630,4281748
